id,latitude,longitude
10023271204,19.168141,72.9610166
10023271205,19.1681862,72.9609417
10026289247,19.1071011,72.8592061
10026289257,19.1052712,72.8589951
10026289258,19.1052497,72.8589388
10044201331,19.0714938,72.8615566
10054380639,19.1991089,72.9775033
10061003741,19.0619583,72.8979916
10072781495,19.207109,72.9710258
10074701685,19.2411932,72.9813266
10074701686,19.2410921,72.9813505
10079336604,19.2102753,72.8730944
10081148282,19.0803623,72.8467013
10081148287,19.0806522,72.8430479
10082236368,19.0720069,72.8256055
10082236369,19.0706219,72.8223242
10082236370,19.0706599,72.8224042
10089667071,19.0513527,72.8285599
10089667078,19.0508587,72.8298596
10089667079,19.0507893,72.8299055
10091403656,19.0619636,72.8565305
10091403659,19.06052,72.8578863
10093838939,19.1959886,72.8220596
10093838969,19.1820936,72.8188653
10098502200,19.115553,72.9083009
10099005667,19.2585605,72.9700514
10099954517,18.9803444,72.8221393
10099954520,18.9796265,72.8193922
10100669503,19.1144121,72.8979731
10106787077,19.1877931,72.9756556
10107630356,19.1363757,72.829599
10107630357,19.1360055,72.825662
10107630362,19.1363043,72.8296085
10108007321,19.1902542,72.820026
10108007322,19.1902236,72.8201066
10110467909,19.2426647,72.8651559
10110467910,19.2426858,72.8650838
10110799432,19.2171483,72.8480011
10112883700,19.2174157,72.9790827
10116201901,19.0544392,72.9117437
10116201902,19.0546285,72.9114282
10116201906,19.0550439,72.9110166
10116201907,19.0549021,72.9112128
10116201908,19.0548052,72.9111813
10127913586,18.9741762,72.8447269
10127913587,18.9741637,72.8446591
10131724354,19.1971217,72.8724033
10131724355,19.1970134,72.872405
10131724356,19.1969914,72.8724825
10134735413,19.0536956,72.846578
10134735414,19.0539708,72.8469846
10134735415,19.0538032,72.8464953
10134735416,19.053862,72.8466139
10151560371,19.0620934,72.9006787
10156895294,19.2125708,72.867497
10168211183,19.2298042,72.8418614
10168211190,19.2290544,72.8443439
10168211197,19.2284833,72.8478797
10168211200,19.2286431,72.8495867
10168886524,19.2046252,72.9684588
10168886525,19.2047011,72.9685375
10168886526,19.2042668,72.9680885
10168886529,19.204721,72.968196
10171212565,19.1170476,72.8827631
10171212578,19.1175114,72.8837501
10171361140,19.0606863,72.8476868
10171361141,19.0609648,72.8471878
10173255201,19.1236546,72.8513902
10173255202,19.1236532,72.8511613
10173512310,19.2466287,72.9756907
10173512311,19.2465444,72.975704
10174843049,19.1198435,72.8853719
10174843051,19.1204338,72.8853225
10196684383,19.1822553,72.9662137
10196782306,19.199654,72.9864873
10198760881,19.1180881,72.9071771
10198760884,19.1187098,72.908191
10198760885,19.1192659,72.9086658
10199556121,19.1455502,72.9353811
10199556125,19.1454307,72.9354081
10207278292,19.0195774,72.8455226
10207309407,19.0805523,72.8963011
10207309411,19.0790467,72.8927935
10207331617,19.0757504,72.8882324
10207331621,19.0725695,72.8845128
10207331622,19.0737256,72.8856492
10207346702,19.0508334,72.89388
10207346709,19.0537697,72.8896423
10207346710,19.0539557,72.8894926
10207346711,19.0540892,72.8893941
10207346714,19.0554917,72.8884363
10207346716,19.0566977,72.8875752
10207397917,19.056974,72.887368
10207397918,19.0570328,72.8873221
10207397921,19.0582139,72.886437
10207397922,19.058547,72.8861882
10207397924,19.0600126,72.8851781
10207397928,19.0620616,72.8834939
10207397934,19.0608133,72.8845983
10209609633,19.1340461,72.8701
10209641926,18.9968107,72.845367
10209641929,18.9967859,72.8454331
10211936519,19.1734471,72.8591445
10211936520,19.1734122,72.8595412
10216570896,19.0624919,72.8950226
10224997234,19.2285863,72.8559537
10225596845,19.1516526,72.8318835
10225596847,19.1515674,72.8316104
10225596851,19.1517586,72.8318939
10225596852,19.1519266,72.8315624
10225596953,19.1512884,72.8329803
10226925141,18.9652244,72.8455446
10226925142,18.9648845,72.8456681
10229985329,19.0914795,72.9043793
10229985330,19.0912926,72.9043069
10232942652,18.9673826,72.8458202
10232962358,19.2179605,72.9828264
10232962359,19.21806,72.9828004
10243354692,19.0846156,72.9049958
10243354694,19.0845007,72.9051001
10243941079,19.1690988,72.9455331
10243941080,19.1690241,72.9455771
10243941083,19.1687297,72.9458354
10243941088,19.1691081,72.945643
10243941091,19.1687551,72.9453896
10244218140,19.1592353,72.9438664
10244259977,19.0279386,72.8975392
10244259988,19.0348303,72.8957557
10244260001,19.045168,72.8933736
10244260002,19.0455029,72.8933513
10245111440,19.1655486,72.9436365
10245359654,19.1676297,72.9318328
10245973641,19.1488764,72.8328359
10245973643,19.1512166,72.8329502
10247313328,19.1944851,72.9492211
10247313329,19.1917619,72.9492952
10247313330,19.1945857,72.9494549
10247313331,19.1947426,72.9494668
10247313332,19.1948493,72.9493719
10247313333,19.1948697,72.9492232
10247313334,19.1947823,72.9490926
10247313335,19.1946424,72.9490637
10247313344,19.1955693,72.9429993
10247313345,19.1954812,72.9430904
10247313346,19.1953976,72.9430838
10248977459,19.2128189,72.8424225
10248977467,19.2071822,72.8396194
10248977468,19.2099144,72.8400263
10251547847,19.2210051,72.9606406
10251547865,19.2187592,72.9841084
10251547866,19.2186411,72.9842024
10251547869,19.2185821,72.9840912
10251547870,19.2533843,72.9724185
10254904765,19.0680616,72.8749541
10258911097,19.1538861,72.8283211
10260826682,19.1790343,72.9496241
10260826686,19.1783746,72.9509356
10260888814,19.1835538,72.9535655
10260888815,19.1837495,72.9535115
10260888816,19.1838964,72.9534513
10264297672,19.064041,72.8817172
10264297673,19.0639829,72.8816482
10264297687,19.062169,72.8832991
10264297688,19.0622103,72.8833646
10264297689,19.0621588,72.8834101
10264297691,19.0640883,72.8816745
10264514244,19.1898759,72.8467634
10264617831,19.1027599,72.8626265
10264617834,19.1021949,72.8629481
10264617837,19.1024325,72.8626932
10265648784,19.0738728,72.8512201
10265662174,19.0739793,72.8605825
10265662175,19.0736118,72.8606495
10265837614,19.0699086,72.8695123
10265837619,19.0747248,72.8793666
10265870154,19.1134823,72.8796869
10266102462,19.0850938,72.8866205
10266957922,19.0507907,72.8939757
10266957923,19.0507273,72.8939506
10267187204,19.1012912,72.8762575
10268111711,19.0867017,72.9231681
10271314344,18.9990698,72.8175188
10272736790,19.0596281,72.8368562
10273014620,19.0499057,72.8370973
10273617618,19.1153786,72.8486811
10273617655,19.1165039,72.844138
10274112134,19.1060397,72.8398644
10274112136,19.1061649,72.8431238
10274112167,19.098426,72.8459125
10274112204,19.0929002,72.8493165
10275432944,19.2058661,72.8652617
10275432946,19.2055801,72.8655775
10275495179,19.1786281,72.9482059
10275495182,19.1788725,72.9489931
10275948052,19.1849993,72.9437758
10277239762,19.2820674,72.8780209
10277239768,19.2820715,72.8781111
10277239769,19.2839541,72.8802246
10277239770,19.2840123,72.8801627
10277239771,19.2837089,72.8799527
10277239772,19.2837631,72.8798853
10277245410,19.2951891,72.8576187
10277254601,19.2310818,72.8476085
10277254604,19.2310189,72.8475025
10277254607,19.2309245,72.8476044
10277265394,19.2316269,72.8577593
10277265407,19.2348313,72.8585697
10277271915,19.2841079,72.8806482
10277271920,19.2584415,72.8555921
10277277831,19.2459713,72.861202
10277277840,19.2519794,72.8640957
10277277846,19.2539764,72.8662536
10277277850,19.2555703,72.8686048
10277277855,19.2557355,72.8701138
10277304359,19.2088838,72.8224418
10277304360,19.2087743,72.8223608
10277304363,19.2075418,72.8348185
10277304366,19.2072268,72.8345296
10277304514,19.2379823,72.859608
10277304517,19.2312667,72.8577267
10277311792,19.2274674,72.8627406
10277311794,19.2303386,72.862163
10277314001,19.214571,72.8718008
10277314002,19.2147305,72.8716419
10277314310,19.2350848,72.8551818
10277314311,19.2350592,72.8552517
10277314312,19.2352165,72.8543198
10277314313,19.235129,72.8543055
10277314316,19.2331973,72.8525965
10277314317,19.2331371,72.8525344
10277314318,19.2331262,72.8526196
10277314332,19.2308349,72.8535074
10277314338,19.2308896,72.8534191
10277314340,19.2308424,72.8534735
10277314342,19.231012,72.8535908
10277314345,19.2310132,72.8534412
10277314347,19.2310347,72.8534792
10277314348,19.2308914,72.8536113
10277314349,19.2310239,72.8535745
10277333721,19.2312247,72.8357542
10277333722,19.2311313,72.8357263
10277333723,19.231653,72.8330618
10277336164,19.2304918,72.8288773
10277336170,19.2310337,72.8255541
10277336188,19.2305086,72.8287809
10277336192,19.2274797,72.8218782
10277336193,19.2274681,72.8219424
10277336200,19.2264588,72.8280844
10277339572,19.2041884,72.8494002
10277339575,19.2042851,72.8496372
10277339576,19.2041177,72.849361
10277339579,19.203856,72.8495728
10277339582,19.2029509,72.8494116
10277477742,19.1912196,72.8539253
10277477743,19.1912316,72.8539949
10277477745,19.1912946,72.8539273
10277477764,19.1902902,72.8525862
10277477766,19.1898351,72.8499937
10277477773,19.1914763,72.8542589
10277477774,19.19141,72.8542952
10277477775,19.1902699,72.8524213
10277477776,19.1901958,72.8524529
10277477777,19.1898658,72.8511448
10277477778,19.1897912,72.8511404
10277511240,19.1405089,72.8110998
10277511242,19.1404839,72.8148799
10277511253,19.1935212,72.8396128
10277511258,19.187386,72.8382864
10277511263,19.187342,72.8384319
10277511269,19.1872987,72.8383502
10277511272,19.1874325,72.8383239
10277547712,19.1811583,72.8331909
10277547713,19.1810774,72.8332391
10277547716,19.1741367,72.8368788
10277547720,19.1738505,72.8370516
10277547721,19.173993,72.8363017
10277547725,19.1740602,72.836647
10277547726,19.1607102,72.8570924
10277547729,19.1616358,72.8570708
10277547739,19.1533129,72.8562344
10277590749,19.1276548,72.8471231
10277590753,19.128085,72.8431597
10277590767,19.1272981,72.8403002
10277590773,19.1264983,72.8396545
10277590774,19.1263661,72.8396037
10277591779,19.1278848,72.8448617
10277591782,19.1242581,72.8482339
10277591783,19.1243303,72.8482996
10277591787,19.1242149,72.8483115
10277636651,19.13405,72.8700052
10277636665,19.1389136,72.8710218
10277666160,19.1122059,72.8289398
10277666162,19.113481,72.8277045
10277666163,19.1134944,72.8278276
10277700917,19.0543447,72.837517
10277700921,19.054426,72.8377316
10277700925,19.0517777,72.8673172
10277700932,19.0263443,72.8662168
10277700933,19.0264445,72.8663334
10277700947,19.0264984,72.8662066
10277700948,19.0296075,72.8667038
10277700949,19.0295893,72.8668273
10277717588,19.0142856,72.8306101
10277717591,19.0151211,72.8323964
10277717600,19.0003952,72.8462963
10277719229,19.0398012,72.8463798
10277719231,19.0401116,72.8465883
10277719235,19.0166483,72.8527223
10277719244,19.0167072,72.8526617
10277746010,19.0045592,72.8308382
10277746013,19.0045432,72.8309348
10277749846,18.9972073,72.8374986
10277749847,18.9953163,72.8367229
10277749848,18.9944378,72.8448528
10277749856,18.9950576,72.8386567
10277749858,18.9953995,72.836734
10277765343,18.9984395,72.8215295
10277765345,18.9985917,72.8217793
10277765351,18.9988214,72.8175579
10277765354,18.9985847,72.8178783
10277780846,19.0014923,72.8153598
10277780850,19.001625,72.81558
10277780854,19.0007179,72.8557314
10277780855,19.0007459,72.855478
10277780859,19.0015027,72.8573495
10277780863,19.0019859,72.8603401
10277780870,19.0013818,72.8573781
10277786593,18.9764641,72.8464454
10277786597,18.9760375,72.8467165
10277786603,18.9688222,72.8402432
10277786606,18.9683858,72.8404409
10277786607,18.962319,72.8373047
10277817410,18.962563,72.8377273
10277817411,18.9622622,72.8372787
10277817414,18.9625253,72.837135
10277817415,18.9621368,72.8320762
10277817418,18.9619592,72.8324215
10277817420,18.9672438,72.8282698
10277817426,18.9690528,72.8156805
10277817430,18.9692149,72.816011
10277829350,18.966066,72.8192798
10277829355,18.9655076,72.8193967
10277829356,18.964107,72.8184583
10277829360,18.9639713,72.8186949
10277829361,18.9645865,72.8043827
10277829362,18.9646543,72.8045022
10277829372,18.9640687,72.8074748
10277829376,18.965302,72.8074016
10277829377,18.9641466,72.8072886
10277829381,18.9643222,72.8074305
10277863427,18.9558471,72.8128446
10277863431,18.9556904,72.8128171
10277863433,18.9572973,72.816709
10277863436,18.9571984,72.8168347
10277863437,18.958176,72.8261623
10277863438,18.9582896,72.8261738
10277881676,18.9547963,72.8257702
10277881679,18.9549258,72.8258121
10277881688,18.9549895,72.8256601
10277881690,18.9529802,72.8172536
10277881693,18.9530227,72.8174819
10277881694,18.9530638,72.8175591
10277881700,18.9318427,72.8230927
10277881704,18.9314631,72.8232336
10277881705,18.9313078,72.8228492
10277881998,19.0942484,72.8547195
10277882001,19.1086306,72.8647277
10277909613,19.1086062,72.8647731
10277909614,19.1094242,72.8757781
10277909618,19.1090059,72.8759445
10277909619,19.1091741,72.8764475
10277909622,19.1089561,72.8760454
10277913367,19.1150429,72.8602977
10277913370,19.1148851,72.8603628
10279331281,19.2773627,72.9574116
10279331282,19.2774729,72.9575681
10279331283,19.2769817,72.9577306
10279331284,19.277101,72.9578809
10279331289,19.2725708,72.9627698
10279331290,19.2726396,72.9628475
10279333663,19.1071563,72.833797
10279333667,19.1070652,72.8269248
10279333670,19.1071001,72.8298705
10279333671,19.1070901,72.8299831
10279333677,19.1070875,72.8368161
10279336967,19.2417199,72.97588
10279336968,19.2416788,72.9760494
10279336972,19.2406781,72.9772803
10279336994,19.2408352,72.9770485
10279336995,19.2408968,72.9771058
10279377260,19.1999,72.9637519
10279377266,19.1997015,72.9639597
10279403407,19.2201346,72.9869622
10279414813,19.221035,72.9890677
10279453013,19.2075514,72.9646693
10279457373,19.1887781,72.9676855
10279457378,19.1887848,72.9675992
10279457379,19.1887343,72.9676413
10279470671,19.1880297,72.9896191
10279470675,19.1879387,72.9895414
10279470676,19.1879093,72.9895806
10279470680,19.1879895,72.9896662
10279520071,19.1532708,72.9669821
10279520072,19.1530279,72.9669416
10279523297,19.185891,72.9469355
10279523305,19.185988,72.9467988
10279523306,19.186031,72.9468709
10279539037,19.1701892,72.9661996
10279539038,19.1699419,72.9661054
10279539040,19.1673635,72.9645008
10279539041,19.1669463,72.9642774
10279539046,19.1691497,72.9657795
10279539048,19.1699097,72.9661805
10279539049,19.170164,72.9662761
10279539059,19.1678291,72.9647971
10279539060,19.1677813,72.9648666
10279539063,19.1670985,72.9643331
10279539064,19.1670513,72.9644112
10279540080,19.171939,72.9408798
10279540081,19.1719689,72.9407417
10279564678,19.118835,72.8802464
10279564679,19.1188386,72.8803058
10279602916,19.110674,72.8973597
10279602917,19.110667,72.8974393
10279602936,19.1143799,72.8978771
10279602937,19.1143867,72.8977908
10279602938,19.1144641,72.8978003
10279615797,19.1059724,72.887847
10279615798,19.1059344,72.8879362
10279617327,19.1037387,72.8965606
10279704563,19.1044529,72.9168833
10279704565,19.1015167,72.9115203
10279704566,19.1014899,72.9115035
10279704572,19.1013713,72.9117029
10279704583,19.1008937,72.8798011
10279730304,19.0820168,72.9045717
10279730305,19.0816686,72.9044162
10279730306,19.081641,72.9045227
10279730307,19.0818046,72.904453
10279730308,19.081777,72.904562
10279742511,19.0787627,72.9039726
10279742512,19.0787539,72.904089
10279761586,19.0533511,72.9142129
10279761587,19.0533383,72.9143089
10279771616,19.0739862,72.9030377
10279771620,19.0742767,72.9035791
10279771621,19.0674965,72.8998796
10279771622,19.0674527,72.9000679
10279771623,19.0692267,72.8687256
10279771626,19.0688713,72.868651
10279771627,19.0673349,72.8656783
10279771631,19.066865,72.8657184
10279771641,19.0586924,72.8859595
10279771642,19.0580343,72.8854281
10279771643,19.0572803,72.8848504
10279771646,19.0567771,72.884396
10279771648,19.0564743,72.8839591
10279771650,19.0562104,72.8839185
10279771653,19.057099,72.8845885
10279771654,19.0570456,72.8846627
10279771659,19.0565568,72.8901904
10279771661,19.056489,72.8901225
10279771663,19.0564556,72.8901433
10279771668,19.0565243,72.8901272
10279771671,19.0564513,72.8902149
10279771678,19.0582007,72.8895949
10279771680,19.0566401,72.8876202
10279809011,19.0540205,72.8940883
10279809014,19.0537093,72.8944766
10279809028,19.0525858,72.8996224
10279809044,19.0535217,72.914333
10279835718,19.0458995,72.9085239
10279835719,19.0457646,72.9087111
10279835722,19.0452633,72.9089822
10279835723,19.0369966,72.9245831
10279835724,19.0369829,72.9248397
10279857150,19.0351659,72.8955309
10279857151,19.0351994,72.8956245
10279857152,19.034795,72.8956603
10279857154,19.0345441,72.8957437
10279857155,19.0345727,72.8958429
10279857156,19.0340713,72.8958741
10279857157,19.0341215,72.8959983
10279857160,19.0333424,72.8961032
10279857161,19.0333889,72.8962424
10279869766,19.2208519,72.8525477
10279869768,19.2208706,72.8529066
10279869769,19.2208665,72.852785
10279934754,19.0844368,72.9050693
10281786083,18.9697309,72.8459756
10281786101,18.9721106,72.8457312
10281796502,18.9833839,72.8476141
10281800020,18.978507,72.8455468
10281800034,18.9907939,72.8511412
10281883194,19.0544691,72.845943
10281883195,19.0543765,72.8461545
10281938566,19.0059077,72.8461926
10281938570,18.9351382,72.8309157
10281959313,19.0751001,72.9060105
10281959314,19.0751897,72.9060028
10281959318,19.2418034,72.8526508
10281959321,19.2417807,72.8525069
10281959324,19.2418484,72.8525931
10281959328,19.241737,72.8526448
10281959330,19.2417088,72.8526072
10281984324,19.2414921,72.8544146
10282000612,19.2154769,72.8385866
10282000618,19.2178901,72.8403984
10282000622,19.2196432,72.8408144
10282000627,19.2240234,72.8409595
10282040378,19.0091243,72.8415903
10282040381,19.0157318,72.8516276
10282040383,19.0154587,72.8514389
10282040392,19.0126485,72.8493393
10282040406,19.0058445,72.8462606
10282040408,19.0057393,72.8459963
10282056982,18.9380733,72.8370045
10282056984,18.9383733,72.8371732
10282056990,18.9397285,72.8346023
10282069983,18.956649,72.8283897
10282069985,18.9565694,72.8285475
10282069986,18.9566547,72.8285869
10282069988,18.9567225,72.8284339
10282069991,18.9565512,72.828483
10282070002,18.9567379,72.8284959
10282070004,18.9433703,72.8293413
10282070005,18.943371,72.8292263
10282074751,19.0721537,72.9089083
10282074752,19.0722544,72.9092984
10287277761,19.1361391,72.8092806
10292442915,19.0606905,72.8642628
10294767394,19.2324356,72.8631659
10299243220,19.1492603,72.9433823
10301894313,19.1115852,72.8675908
10301894314,19.1115591,72.8676357
10306082438,19.0601664,72.9007554
10310473456,19.0396031,72.8670133
10310473458,19.0397324,72.8671988
10310473459,19.0395906,72.8672031
10310493154,19.2210901,72.9780242
10310498024,19.1195365,72.902248
10310498025,19.1194574,72.9022266
10310503648,19.1532628,72.8543556
10310857472,19.2551102,72.8568541
10310857477,19.2546912,72.8538453
10310857481,19.2546995,72.8530581
10316090270,18.972713,72.8330517
10384248274,19.0746516,72.8598101
10384248275,19.0744553,72.8597652
10536657607,19.0063904,72.8380154
10536657610,19.0088321,72.834169
10548664763,19.1862372,72.8586329
10548664764,19.1862342,72.8582085
10561765781,19.1764837,72.9685036
10564266718,19.1891223,72.8378668
10564298261,19.1094849,72.8761312
10564308399,19.1390466,72.8157792
10564313449,19.1804511,72.8315165
10564313451,19.1800245,72.8306258
10564469937,19.2215098,72.8651529
10564469938,19.2215336,72.8655136
10564469945,19.2215722,72.867544
10578626163,19.0655139,72.8997078
10580688537,18.9677203,72.8264721
10580913575,19.2039093,72.9706692
10580913576,19.203838,72.9706472
10583826072,18.9961488,72.8394476
10583826082,19.0019954,72.8435978
10593412252,19.1518818,72.8459896
10595428375,19.0555316,72.8466621
10595428376,19.0555344,72.8463249
10595441721,19.2036711,72.8281165
10595675492,18.9336866,72.8235887
10595675493,18.9335783,72.8235629
10598322635,18.9315716,72.8356252
10598322636,18.9316531,72.8357139
10598322640,18.932365,72.8355496
10598322643,18.9323111,72.8357543
10603240106,19.0541313,72.8245101
10603240107,19.0541143,72.8245609
10603240108,19.0542308,72.8245562
10603240109,19.0542192,72.8246061
10603299587,19.0847574,72.8321602
10603299588,19.0848002,72.8321324
10603805379,18.9570778,72.7998571
10610724587,19.1987793,72.965335
10613389619,19.0051591,72.8440931
10613389627,19.0053023,72.8439736
10613423002,19.0053023,72.8437261
10614318013,18.9604131,72.8440015
10614318015,18.9635325,72.8452603
10614318018,18.9636755,72.8453073
10617498617,19.0186582,72.840099
10629352244,19.074938,72.8794798
10629587074,19.0308162,72.8455048
10629624864,19.0304743,72.8471802
10629659785,19.162751,72.9414654
10635507224,19.1836068,72.9534644
10635507229,19.1837832,72.9531194
10635534062,19.0717087,72.8340099
10635682402,19.0955718,72.8524152
10636113355,19.1158074,72.9087471
10636113356,19.1157509,72.9087813
10636709125,19.098699,72.8443025
10636915871,19.1060515,72.8398026
10636989239,19.1170985,72.8299035
10653480112,19.0743802,72.9030698
10653480113,19.0743567,72.9031613
10653480115,19.0744241,72.9052049
10653480123,19.0786217,72.9101092
10653536589,19.1147605,72.8602007
10653548875,19.1030593,72.8746114
10653552916,19.1026095,72.8625905
10653592689,19.0819093,72.8587181
10653604966,19.1123616,72.866939
10653604967,19.1121369,72.8668721
10653604968,19.1123064,72.8668707
10653616785,19.1041167,72.8868351
10653616787,19.1041676,72.8867407
10653616789,19.1042929,72.8869242
10653616790,19.104341,72.8868497
10653810932,19.1135907,72.9001933
10653828790,19.0840267,72.9211252
10654153514,19.0380522,72.8537905
10654153518,19.0416052,72.8559273
10654529061,19.2062559,72.8381822
10654529066,19.204778,72.8377771
10654529068,19.2033481,72.8378377
10656668354,19.04432,72.8646392
10657225552,19.0516179,72.8293073
10657225553,19.0516493,72.8293806
10679996837,19.2043383,72.9690563
10679996838,19.2044206,72.9691526
10682240349,19.055256,72.8479453
10682240352,19.0550269,72.8482115
10685130180,19.0517935,72.8244897
10687844876,18.9533644,72.8308126
10696472335,19.0654916,72.8498304
10698653947,19.1282533,72.847278
10712165144,19.2437241,72.9957239
10712165145,19.2417526,72.9931268
10712165146,19.2416962,72.9931986
10712165147,19.2434057,72.9950386
10712165148,19.2433371,72.9950703
10713480684,19.2284647,72.9732305
10720897942,18.9569087,72.8425901
10722958771,19.0351131,72.8600721
10723296482,19.108428,72.8369073
10723311425,19.1057366,72.8298385
10723311426,19.1056705,72.8298381
10724781030,19.0657047,72.8542532
10732120463,19.0319747,72.8669697
10732120466,19.0335178,72.86644
10732120472,19.0367069,72.8683147
10732120473,19.0366476,72.8684118
10732120476,19.0305216,72.8670797
10732120477,19.0305468,72.8669872
10732416719,19.2380686,72.8522718
10732416720,19.2379785,72.8522682
10733085808,19.040919,72.8656856
10738867822,19.0483078,72.8778831
10738867823,19.0482775,72.877811
10739951330,19.2835388,72.864024
10750563816,19.0657901,72.8996234
10750564862,19.0588664,72.885972
10750564863,19.0587707,72.8860273
10765194734,19.1048604,72.8271533
10770482043,19.2036477,72.8282281
10770722930,19.0797211,72.8802079
10770749309,19.0558666,72.8340946
10772904744,19.0738158,72.8692471
10772904746,19.0725062,72.8664424
10772904760,19.0756082,72.8733435
10774729902,19.1998425,72.9857535
10777556514,19.2365795,72.8577942
10809175117,19.0697383,72.9052842
10809175121,19.0671579,72.9019997
10809175122,19.0670734,72.9020857
10820417298,19.0706303,72.9070676
10820417302,19.0699286,72.9063113
10820417303,19.0701985,72.9066787
10824774388,19.0631618,72.9149102
10839469177,19.230045,72.8410419
10845362178,18.9328619,72.8313704
10845925893,19.1462109,72.8364698
10845925895,19.1460403,72.8366876
10845962342,19.1706374,72.831682
10845962344,19.1722891,72.8319287
10845962346,19.1725155,72.831975
10845962350,19.1747383,72.8323884
10845966982,19.2197712,72.8418123
10845966983,19.2239782,72.8420378
10877132827,19.25608,72.8582022
10877132833,19.2559401,72.8589828
10877132840,19.2559013,72.8589425
10877132861,19.2552417,72.8604658
10877132885,19.2540081,72.8661261
10877132886,19.2539367,72.8662049
10877132888,19.255295,72.8604456
10877179697,19.0896712,72.8347336
10877195122,19.1449627,72.855614
10877195128,19.150416,72.8562882
10877277214,19.0130437,72.8239089
10877277215,19.0129248,72.8236102
10877430387,19.0180589,72.8417187
10877441444,19.0158733,72.834566
10877441446,19.0157809,72.8346469
10877451381,19.0159053,72.8346962
10877451382,19.0159336,72.8348172
10877637591,18.9398154,72.8348946
10877664324,18.9692521,72.8156283
10877664325,18.9692693,72.8155331
10877664326,18.9691908,72.815575
10877664327,18.9684988,72.8163115
10877664329,18.9689434,72.8158858
10877664330,18.9688435,72.8158876
10877664331,18.9685428,72.8162163
10877693755,18.9277162,72.83225
10877916796,19.0709216,72.8740839
10878020685,19.090991,72.9074012
10878020686,19.0910997,72.9074864
10878020696,19.0893724,72.9078849
10878020697,19.089294,72.9079166
10878020699,19.0884754,72.9080058
10878501990,19.06383,72.8349492
10878501991,19.0638781,72.8350523
10878501997,19.0625769,72.8415636
10878535987,19.0807676,72.8405405
10878535988,19.0806867,72.8405344
10879477385,19.1494357,72.8480997
10879528547,19.1420876,72.8491038
10879528609,19.1377407,72.8371821
10879528613,19.1389954,72.844199
10879569089,19.2549895,72.8567925
10879569090,19.248388,72.8591472
10879569091,19.248388,72.8590381
10879569097,19.2286717,72.8535042
10879625875,19.2301694,72.8416941
10880265732,19.2992905,72.8376959
10880265733,19.2991793,72.8360211
10880265735,19.2992511,72.8337047
10880319881,19.2490785,72.8626508
10880324974,19.2459478,72.8612366
10880324989,19.2438066,72.8653235
10880461000,19.2298061,72.8610416
10880461003,19.230206,72.8620946
10880461004,19.2302508,72.8621914
10880492213,19.2456195,72.8541696
10880492220,19.2535181,72.854131
10880537043,19.228487,72.8575155
10880576113,19.1955363,72.7998322
10880766501,19.1397976,72.8092853
10880784908,19.1361628,72.8093298
10880784922,19.1388889,72.8065125
10880784941,19.1389171,72.8064524
10880826045,19.1058241,72.8463184
10880826047,19.1113079,72.8501652
10880826048,19.1112405,72.850119
10880918992,19.1271234,72.8672969
10882363456,19.128554,72.8685214
10882363458,19.1292266,72.867979
10882615919,19.1147025,72.8797327
10882615923,19.1181513,72.8802647
10882615925,19.1169332,72.8800278
10882615926,19.1170333,72.8800456
10882615927,19.1170345,72.8801311
10882615928,19.1169367,72.8801189
10882649102,19.0985848,72.8649718
10882649104,19.1008504,72.8637471
10882674716,19.1104389,72.8784962
10882695005,19.1007242,72.8638219
10882695006,19.0996457,72.8644432
10882696217,19.0750442,72.8259765
10882696219,19.0750885,72.825988
10882702403,19.051203,72.836377
10882715558,19.0595118,72.8295294
10882715559,19.0595636,72.8295268
10882715560,19.0597345,72.8240888
10882715562,19.0595811,72.8251001
10882727459,19.0594305,72.829534
10882727463,19.0573598,72.8297018
10882727464,19.0551232,72.829988
10882727465,19.0550635,72.8299944
10882768312,19.0522464,72.8342121
10882768313,19.0524673,72.8341963
10882768315,19.0503044,72.8367396
10882768316,19.0503897,72.8368808
10882768320,19.0515821,72.8364608
10882769268,19.1027871,72.899108
10882769269,19.1020035,72.8987721
10882769272,19.1028646,72.8989915
10882783547,19.060966,72.9165671
10882788615,19.0619414,72.883499
10882788616,19.0619844,72.8835533
10882918292,19.047552,72.8606491
10882945923,19.0481781,72.8657386
10882945924,19.0461456,72.8653748
10882945925,19.0462361,72.8654399
10882945928,19.0453029,72.865155
10882965948,19.0374594,72.8643215
10882965954,19.0375688,72.8626929
10883072798,19.0129589,72.8281591
10883072800,19.0116477,72.8288212
10883072803,19.0116748,72.8288857
10883588501,19.0005268,72.8404041
10883614928,19.0035963,72.8420371
10883614931,19.0058118,72.8459171
10883614936,19.0052181,72.8443088
10883614938,19.004977,72.8439905
10883640311,18.9986066,72.8394372
10883640313,18.9976054,72.8376101
10883640314,18.9976445,72.8378047
10883640320,18.9981907,72.8389176
10883640321,18.9981425,72.8389481
10883677654,18.9854602,72.8420806
10883677660,18.9869746,72.8417145
10883705290,18.9686625,72.840667
10883734226,18.9671458,72.8288096
10883734239,18.971221,72.8321483
10885590276,18.9480283,72.7973834
10885590281,18.9482636,72.7977395
10885590282,18.9488323,72.7983921
10885590287,18.9523901,72.8023803
10885590288,18.9525491,72.8025356
10885590289,18.9526794,72.8026477
10885603689,18.9478644,72.7974749
10885603696,18.9516759,72.8032112
10885603698,18.9530015,72.8056025
10885603703,18.9539474,72.8071268
10885618307,18.9553497,72.8079458
10885618315,18.952948,72.8056268
10885618323,18.9516341,72.803244
